resource_name,occurrences,MIN(observed_events.observed_event_duration),MAX(observed_events.observed_event_duration),AVG(observed_events.observed_event_duration),STD(observed_events.observed_event_duration)
https://extprod.mitx.mit.edu/courseware/6.002_Spring_2012/Week_7/Inductors_and_First-Order_Circuits/,5,1,1,1.0000,0
https://6002x.mitx.mit.edu/book-shifted/296#,5,7,187,52.6000,68.05174501803756
https://6002x.mitx.mit.edu/profile?loc_text=Nagpur%2C+Maharashtra%2CIndia#,5,1,337,108.8000,138.56464195457656
https://6002x.mitx.mit.edu/profile?lang_text=Urdu#,5,0,17,9.2000,5.912698199637793
https://extprod.mitx.mit.edu/courseware/6.002_Spring_2012/Week_8/Ramps%2C_Steps%2C_and_Impulses/,5,1,1,1.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Toulouse,4,5,14,7.2500,3.897114317029974
https://6002x.mitx.mit.edu/book-shifted/9,4,47,484,294.0000,157.19891857134388
https://6002x.mitx.mit.edu/info#https://6002x.mitx.mit.edu/static/handouts/6002-L1-oei12-gaps-annotated.pdf,4,0,14,5.2500,5.539629951540085
https://extdeploy.mitx.mit.edu/book-shifted/464,4,46,294,159.2500,104.70762866190792
http://extprod.mitx.mit.edu/book,4,1,208,56.2500,87.68516123039291
https://6002x.mitx.mit.edu/wiki/view_revision/1/,4,0,13,7.5000,5.315072906367325
https://6002x.mitx.mit.edu/profile?lang_text=fran%C3%A7ais#,4,1,22,11.0000,7.44983221287567
https://6002x.mitx.mit.edu/wiki/history/DownloadSolutions//1,4,1,9,5.0000,3.1622776601683795
https://6002x.mitx.mit.edu/wiki/view/ThanxaTonMitxTEamforthiswonderfulcourse/,4,0,9,3.5000,3.3541019662496847
https://6002x.mitx.mit.edu/wiki/view/?&10,4,15,1095,336.5000,440.75418319058525
https://6002x.mitx.mit.edu/book-shifted/251,4,1,970,249.7500,415.93050801786586
https://6002x.mitx.mit.edu/wiki/history/Dragmath//1,4,1,25,8.0000,9.848857801796104
https://6002x.mitx.mit.edu/profile?loc_text=Moscow%2C+Russian+Federation,4,6,291,80.7500,121.42152815707765
http://extprod-v1-001.a.m.i4x.org/courseware/6.002_Spring_2012/Week_9/Damped_Second-Order_Systems/#,4,3,210,55.5000,89.20341921697846
https://extdeploy.mitx.mit.edu/book-shifted/641,4,9,3095,902.5000,1279.5947600705467
https://6002x.mitx.mit.edu/book/296,4,17,141,50.5000,52.29005641611032
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_2/Superposition_experiment/#feedback_div,4,31,176,75.0000,59.3169453023333
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_1/Circuit_Analysis_Toolchest/#},4,2,2,2.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=Gasdsd,4,8,112,34.0000,45.033320996790806
https://6002x.mitx.mit.edu/wiki/history/WishList//5,4,3,59,28.7500,20.17888748172208
https://6002x.mitx.mit.edu/wiki/history/Electronvolt//1,4,4,2321,601.2500,993.151895482257
https://6002x.mitx.mit.edu/book-shifted/45,4,7,853,326.2500,325.2594156976858
https://6002x.mitx.mit.edu/profile?loc_text=Bangalore%2CKarnataka%2CIndia,4,0,23,17.2500,9.959292143521044
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_1/Administrivia_and_Circuit_Elements/#tt_14,4,1,4,2.7500,1.2990381056766578
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Midterm_Exam/Midterm_Exam/#feedback_div,4,15,1849,473.5000,794.1452952703303
https://6002x.mitx.mit.edu/book-shifted/193,4,4,954,483.7500,470.2979773505304
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_3/MOS_Gate_Design/,4,2,17,6.0000,6.363961030678928
http://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_1/Administrivia_and_Circuit_Elements/?tencent-mtt-https#?tencent-mtt-https&tencent-mtt-https&tencent-mtt-https,4,4,4,4.0000,0
https://6002x.mitx.mit.edu/wiki/view/Final_Exam/#,4,3,198,51.7500,84.43747686898277
https://6002x.mitx.mit.edu/profile?loc_text=New+York%2C+New+York#,4,7,175,133.0000,72.74613391789285
https://6002x.mitx.mit.edu/wiki/history/LinearOrdinaryDifferentialEquations//5,4,21,1085,293.0000,457.2964027848896
https://extdeploy.mitx.mit.edu/section/week1_catchup/,4,2,2,2.0000,0
https://6002x.mitx.mit.edu/profile?lang_text=Tamil#,4,2,30,10.5000,11.412712210513327
https://6002x.mitx.mit.edu/profile?loc_text=asdasdasd#,4,2,48,13.5000,19.918584287042087
https://6002x.mitx.mit.edu/profile?loc_text=The+University+of+Melbourne%2C+Victoria%2C+Australia#,4,2,9,5.2500,2.8613807855648994
https://extprod.mitx.mit.edu/section/wk8_tiff1/,4,2,2,2.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Barrington%2C+Rhode+Island%2C+USA#,4,0,1210,417.5000,484.678501689522
https://6002x.mitx.mit.edu/info#post-id-93799,4,0,141,41.0000,58.49358939234281
https://6002x.mitx.mit.edu/book-shifted/38,4,67,91,83.0000,9.486832980505138
https://6002x.mitx.mit.edu/wiki/view/AnantAgarwal/#,4,5,176,55.7500,69.73655784450506
https://6002x.mitx.mit.edu/section/circuit_abstraction,4,2,28,15.2500,9.202581159652981
https://6002x.mitx.mit.edu/book/551#,4,29,46,37.5000,8.5
https://extdeploy.mitx.mit.edu/section/wk10_13_1/,4,2,9,7.2500,3.031088913245535
https://6002x.mitx.mit.edu/profile?loc_text=USA#,4,0,427,131.7500,174.73462021019188
https://6002x.mitx.mit.edu/book-shifted/867,4,10,201,104.2500,67.54026576791063
https://6002x.mitx.mit.edu/profile?loc_text=A-9%2C+Gulshan-e-Amna%2C+Malir+Halt%2C+Karachi%2C+Sindh%2C+Pakistan#,4,2,31,17.5000,11.280514172678478
https://extdeploy.mitx.mit.edu/wiki/history/CourseErrors//1,4,1,3,2.5000,0.8660254037844386
https://6002x.mitx.mit.edu/wiki/history/cheecken0snotes//1,4,0,69,19.2500,28.847660217078268
https://6002x.mitx.mit.edu/wiki/view/JoulesLaw#,4,0,395,105.0000,167.5932576209437
https://6002x.mitx.mit.edu/wiki/history/Practice1//1,4,1,142,41.7500,58.328273590086646
https://6002x.mitx.mit.edu/wiki/view/1to10weeks/,4,9,44,21.0000,13.765899897936205
https://extdeploy.mitx.mit.edu/book-shifted/338,4,1,3510,928.0000,1492.9305074249103
http://extprod-v1-004.a.m.i4x.org/courseware/6.002_Spring_2012/Week_10/Sinusoidal_Steady_State/,4,0,44,33.0000,19.05255888325765
https://6002x.mitx.mit.edu/book/242,4,12,121,48.2500,43.61980628109208
https://6002x.mitx.mit.edu/book-shifted/429,4,0,2771,702.0000,1194.633207306745
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_4/Dependent_Sources_and_Amplifiers/?#,4,0,6,3.0000,3
https://6002x.mitx.mit.edu/profile?loc_text=Berkeley#,4,3,28,10.7500,10.034316120194738
https://6002x.mitx.mit.edu/profile?loc_text=Lake+Country%2C+British+Columbia%2C+Canada,4,4,9,7.2500,2.0463381929681126
https://extdeploy.mitx.mit.edu/wiki/list#,4,4,734,192.7500,312.54869620588727
https://6002x.mitx.mit.edu/book-shifted/513,4,5,54,30.5000,17.356554957709783
https://6002x.mitx.mit.edu/wiki/view/UsefulBooks/,4,19,107,64.2500,34.65093793824346
https://6002x.mitx.mit.edu/book-shifted/300#,4,7,174,49.2500,72.02560308668023
https://6002x.mitx.mit.edu/profile?lang_text=francais#,4,1,5,3.0000,1.5811388300841898
https://6002x.mitx.mit.edu/section/wk6_s3/?&10#,4,1,31,8.7500,12.852528934026953
https://6002x.mitx.mit.edu/profile?loc_text=Moscow%2C+Russia,4,13,40,26.7500,13.254716141811564
https://extdeploy.mitx.mit.edu/wiki/create/,4,3,48,15.7500,18.779976038323372
https://6002x.mitx.mit.edu/profile?loc_text=Colombia,4,5,219,62.5000,90.43920610000951
https://6002x.mitx.mit.edu/profile?loc_text=Port+Matilda%2C+PA%2C+USA,4,6,18,9.0000,5.196152422706632
https://6002x.mitx.mit.edu/profile?lang_text=Spanish%2FEnglish#,4,7,154,48.7500,61.165247485806844
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_1/Circuit_Analysis_Toolchest/#],4,1,879,221.5000,379.60933866278896
https://6002x.mitx.mit.edu/profile?loc_text=Bangalore%2C+Karnataka%2C+India,4,3,6,5.0000,1.224744871391589
https://6002x.mitx.mit.edu/book/342,4,5,87,52.7500,35.55541449624796
https://6002x.mitx.mit.edu/wiki/history/HallOfFameCircuits//1,4,0,352,93.2500,149.571680140326
https://6002x.mitx.mit.edu/profile?loc_text=bhubaneswar%2Codisha%2Cindia#,4,0,1,0.2500,0.4330127018922193
https://6002x.mitx.mit.edu/wiki/view_revision/3/Final_Exam/,4,2,17,8.0000,6.041522986797286
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_1/Administrivia_and_Circuit_Elements/#tt_12,4,3,24,18.7500,9.093266739736606
https://6002x.mitx.mit.edu/book-shifted/223,4,11,48,34.0000,15.378556499229699
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_5/Mosfet_Amplifier/#feedback_div,4,30,942,474.7500,398.7990565435179
https://6002x.mitx.mit.edu/wiki/view/CapacitorsandFirstOrderCircuits#,4,6,107,52.5000,35.947878936037384
https://extdeploy.mitx.mit.edu/wiki/view/WikiEditing/,4,3,656,303.5000,296.9313893814529
http://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_1/Administrivia_and_Circuit_Elements/?tencent-mtt-https,4,3,249,72.5000,102.268030195169
https://6002x.mitx.mit.edu/book/642,4,6,43,25.2500,17.781661902083282
https://6002x.mitx.mit.edu/wiki/history/LinearOrdinaryDifferentialEquations//3,4,5,11,7.7500,2.7726341266023544
https://6002x.mitx.mit.edu/book/545#,4,83,548,315.5000,232.5
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_3/#,4,2,16,8.0000,5.0990195135927845
https://6002x.mitx.mit.edu/profile?loc_text=Mandal%2C+Norway#,4,1,577,225.2500,239.41008228560466
https://extdeploy.mitx.mit.edu/wiki/view/Midterm_Exam,4,1,154,51.2500,62.4754951961167
http://extprod-v1-002.a.m.i4x.org/courseware/6.002_Spring_2012/Week_10/Sinusoidal_Steady_State/,4,1,3,2.5000,0.8660254037844386
https://6002x.mitx.mit.edu/wiki/history/LinearOrdinaryDifferentialEquations//6,4,49,279,136.5000,85.98401014142107
https://6002x.mitx.mit.edu/discussion/question/98128/the-next-step-signals-and-systems-part-iii,4,1,2168,632.7500,897.9847924658858
https://6002x.mitx.mit.edu/profile?loc_text=The+Moon#,4,1,6,3.7500,1.7853571071357126
https://6002x.mitx.mit.edu/profile?loc_text=Hyderabad%2CAndhra+Pradesh%2CIndia,4,1,283,103.7500,111.12914784159915
https://extprod.mitx.mit.edu/section/wk8_t3/,4,1,2,1.2500,0.4330127018922193
https://6002x.mitx.mit.edu/wiki/history/OhmsLaw//1#,4,4,1674,442.0000,711.5518252383308
https://6002x.mitx.mit.edu/wiki/view/#tocanchor_19,4,4,63,25.7500,23.573024837725004
https://extprod.mitx.mit.edu/section/wk8_tiff2/,4,2,2,2.0000,0
https://6002x.mitx.mit.edu/wiki/history/OpAmpsPositiveFeedback//1,4,5,152,80.0000,63.478342763496904
https://6002x.mitx.mit.edu/book/41#,4,0,641,461.5000,268.2950800890691
https://6002x.mitx.mit.edu/wiki/history/Bibliography//1,4,2,295,92.0000,119.70588957941877
https://6002x.mitx.mit.edu/book-shifted/291,4,0,116,35.5000,46.86416541452541
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_9/Homework/#feedback_div,4,0,503,130.2500,215.24912891809808
https://6002x.mitx.mit.edu/book-shifted/310,4,17,258,95.5000,95.23260996108424
https://6002x.mitx.mit.edu/wiki/view/pat,4,17,1882,607.2500,760.6534608479737
https://6002x.mitx.mit.edu/wiki/history/video//1,4,2,132,35.5000,55.72028355993893
https://6002x.mitx.mit.edu/wiki/history/Criticismofthiscourse//3,4,5,16,12.7500,4.493050188902857
https://6002x.mitx.mit.edu/profile?loc_text=San+Diego%2C+CA#,4,4,10,6.2500,2.277608394786075
https://6002x.mitx.mit.edu/profile?lang_text=Turkish#,4,1,8,5.0000,2.5495097567963922
https://6002x.mitx.mit.edu/book/494,4,2,163,44.2500,68.61258995257357
https://6002x.mitx.mit.edu/profile?loc_text=USA%2CNew+York#,4,4,366,95.5000,156.17698293922828
https://6002x.mitx.mit.edu/wiki/history/SignalsandSystemsGroupResourcesPolarMath//1,4,4,1867,593.2500,756.5749714998508
https://6002x.mitx.mit.edu/profile?lang_text=Bangla,4,0,12,5.7500,5.7608593109014565
https://6002x.mitx.mit.edu/book-shifted/294,4,2,295,84.5000,122.4673425856869
https://6002x.mitx.mit.edu/wiki/history/imran//1,4,0,234,60.7500,100.04342807001368
https://6002x.mitx.mit.edu/book-shifted/313,4,13,37,23.0000,8.74642784226795
https://6002x.mitx.mit.edu/wiki/view/BlankSinusoidGraphErroronLab0/,4,2,9,4.5000,2.692582403567252
https://extdeploy.mitx.mit.edu/book-shifted/305,4,2,376,98.0000,160.52258408087008
https://6002x.mitx.mit.edu/wiki/view/CourseErrors/#,4,1,67,27.7500,25.723287114985908
https://6002x.mitx.mit.edu/book-shifted/742,4,114,1193,412.0000,453.2642717002963
https://6002x.mitx.mit.edu/wiki/view/2007Homework11Lab4/,4,14,53,28.5000,14.773286702694158
https://6002x.mitx.mit.edu/book-shifted/511,4,2,248,84.7500,96.82296989867642
https://6002x.mitx.mit.edu/wiki/view_revision/4/OctavePrimer/,4,1,78,38.2500,33.27442711753277
https://6002x.mitx.mit.edu/profile?lang_text=vietnamese,4,10,67,29.0000,22.304708023195463
https://6002x.mitx.mit.edu/wiki/history//7,4,1,92,27.5000,37.379807383131336
https://6002x.mitx.mit.edu/profile?loc_text=Villavicencio%2C+Meta%2C+Colombia#,4,5,287,77.5000,120.98450313986497
https://6002x.mitx.mit.edu/profile?loc_text=Greenhithe%2C+United+Kingdom#,4,6,7,6.7500,0.4330127018922193
https://6002x.mitx.mit.edu/book-shifted/-24,4,5,17,12.0000,4.358898943540674
https://6002x.mitx.mit.edu/profile?lang_text=castellano,4,4,13,8.7500,4.264680527307995
https://extdeploy.mitx.mit.edu/wiki/search,4,3,543,171.7500,220.1628658516236
https://6002x.mitx.mit.edu/profile?loc_text=NIT+Puducherry+%2CKaraiakal#,4,5,18,14.7500,5.629165124598851
https://6002x.mitx.mit.edu/wiki/view/PlaygroundMissingPage/,4,4,31,18.7500,10.256095748383007
https://6002x.mitx.mit.edu/wiki/history/WikiSandbox//1,4,1,6,3.5000,2.0615528128088303
https://6002x.mitx.mit.edu/profile?lang_text=france#,4,2,6,5.0000,1.7320508075688772
https://6002x.mitx.mit.edu/wiki/history/RampsStepsandImpulses//1,4,0,70,19.0000,29.478805945967352
https://6002x.mitx.mit.edu/profile?loc_text=Moscow%2C+id#,4,3,588,154.5000,250.39019549495146
https://6002x.mitx.mit.edu/wiki/history/GeographicalAccess//1,4,32,525,174.5000,203.30580414734843
https://6002x.mitx.mit.edu/book-shifted/604,4,2,57,24.2500,20.44963324854507
https://6002x.mitx.mit.edu/profile?loc_text=Poland,4,5,64,49.2500,25.54774941164094
https://6002x.mitx.mit.edu/book-shifted/846,4,8,934,471.5000,462.5005405402247
https://6002x.mitx.mit.edu/profile?loc_text=Brussels%2C+Belgium,4,3,15,10.7500,4.710360920354193
https://6002x.mitx.mit.edu/profile?lang_text=English%2C+Spanish#,4,3,4,3.5000,0.49999999999999994
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_1/Circuit_Analysis_Toolchest/#https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_1/Circuit_Analysis_Toolchest/#,4,1,4,3.2500,1.299038105676658
https://6002x.mitx.mit.edu/profile?loc_text=M%C3%A9xico+DF#,4,3,6,3.7500,1.299038105676658
https://6002x.mitx.mit.edu/wiki/view/CalculatingVoltageDrop#,4,1,9,4.5000,3.570714214271425
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_2/Linearity_and_Superpositio/,4,1,12,6.5000,5.024937810560445
https://6002x.mitx.mit.edu/profile?loc_text=Bucaramanga%2C+Santander%2C+Colombia#,4,4,699,231.2500,274.81391431294014
https://6002x.mitx.mit.edu/wiki/edit/AdminSequence/,4,1,971,288.0000,400.3261170595793
https://6002x.mitx.mit.edu/profile?loc_text=Albany%2C+New+York%2C+USA#,4,0,49,22.2500,21.20583646074825
https://6002x.mitx.mit.edu/book/3,4,9,286,86.0000,115.68707793007826
https://6002x.mitx.mit.edu/courseware,4,0,18,5.7500,7.361215932167728
https://6002x.mitx.mit.edu/book/208,4,1,13,4.2500,5.0682837331783235
https://6002x.mitx.mit.edu/profile?loc_text=Finland,4,1,24,11.7500,9.202581159652981
https://extdeploy.mitx.mit.edu/wiki/view/WorkedProblemsonTransientsinSecondOrderCircuits,4,3,2531,640.0000,1091.7779078182523
https://6002x.mitx.mit.edu/book/8,4,6,28,12.5000,9.096702699330127
https://6002x.mitx.mit.edu/profile?loc_text=lima#,4,4,20,12.5000,5.678908345800274
https://6002x.mitx.mit.edu/wiki/history/TimeDomainVersusFrequencyDomainAnalysis//1,4,3,154,58.0000,57.197027894812855
https://extprod.mitx.mit.edu/section/wk7_10_20/,4,2,3,2.2500,0.43301270189221935
https://6002x.mitx.mit.edu/wiki/view/InteractiveLaboratoryUsage/#,4,4,17,11.0000,6.041522986797287
https://6002x.mitx.mit.edu/profile?lang_text=Dutch#,4,5,81,24.7500,32.48364973336586
https://extprod.mitx.mit.edu/section/wk8_t4/,4,1,2,1.2500,0.4330127018922193
https://6002x.mitx.mit.edu/profile?loc_text=Peshawar%2CPakistan#,4,21,142,70.7500,49.57506933933628
https://6002x.mitx.mit.edu/profile?lang_text=persian,4,2,53,19.5000,19.754746265138408
https://6002x.mitx.mit.edu/book/98#,4,26,124,75.0000,49.00000000000001
https://6002x.mitx.mit.edu/profile?loc_text=Egypt#,4,1,34,9.2500,14.289419162443238
https://6002x.mitx.mit.edu/book-shifted/336#,4,3,38,16.0000,14.474114826130128
https://6002x.mitx.mit.edu/wiki/history//1#,4,5,25,12.5000,8.2915619758885
https://6002x.mitx.mit.edu/profile?loc_text=USA,4,6,2434,619.7500,1047.4751488698907
https://6002x.mitx.mit.edu/profile?loc_text=Germany#,4,2,112,34.0000,45.271403777660794
https://6002x.mitx.mit.edu/wiki/view/SignalsandSystemsCreatingTutorials,4,0,2829,760.7500,1197.2964075365799
https://6002x.mitx.mit.edu/wiki/history/Syllabus//1,4,1,757,230.7500,306.92049051831
http://extprod-v1-003.a.m.i4x.org/courseware/6.002_Spring_2012/Week_10/Sinusoidal_Steady_State/,4,0,3,2.2500,1.299038105676658
https://6002x.mitx.mit.edu/wiki/view/AnnotatedSolutionstoHWandExercises#,4,6,615,188.7500,250.96451442385236
https://6002x.mitx.mit.edu/book/495,4,1,23,7.7500,9.03811374126261
https://6002x.mitx.mit.edu/wiki/view_revision/10/MathReview/,4,0,7,3.5000,3.0413812651491097
https://6002x.mitx.mit.edu/profile?lang_text=HINDI%2F+ENGLISH#,4,2,51,21.7500,19.30511590226798
https://6002x.mitx.mit.edu/book/412,4,1,199,63.5000,80.082769682373
https://6002x.mitx.mit.edu/wiki/view/ErrorsinSolutionstoProblemSets,4,0,1015,271.5000,430.23743444753853
http://6002x.mitx.mit.edu/info?tencent-mtt-https,4,0,80,27.7500,32.713720363174836
https://6002x.mitx.mit.edu/book-shifted/314,4,9,23,14.7500,5.2141634036535525
https://6002x.mitx.mit.edu/book-shifted/740,4,6,26,13.0000,7.968688725254614
https://6002x.mitx.mit.edu/book/334,4,10,70,33.0000,22.338307903688676
https://6002x.mitx.mit.edu/wiki/view/Example214-incorrectsolution/#,4,2,4,2.5000,0.8660254037844386
https://6002x.mitx.mit.edu/book-shifted/597,4,0,3226,946.2500,1331.8713104125338
https://6002x.mitx.mit.edu/profile?lang_text=Bengali#,4,2,8,4.5000,2.179449471770337
https://6002x.mitx.mit.edu/wiki/history/CircuitAnalysisToolchest//2,4,2,1205,304.2500,520.0516200340116
http://extprod-v1-004.a.m.i4x.org/courseware/6.002_Spring_2012/Week_1/Resistor_Divider/,4,4,696,248.7500,274.7101881983994
https://6002x.mitx.mit.edu/wiki/view/AssociatedVariablesConvention#,4,0,197,56.2500,81.5732033206984
https://6002x.mitx.mit.edu/wiki/history/waveshp//1,4,3,24,13.0000,8.093207028119323
https://6002x.mitx.mit.edu/wiki/history/PythonSciPy//1,4,1,44,17.5000,17.09532099727876
https://6002x.mitx.mit.edu/profile?loc_text=vi%C3%B1a+del+mar%3B+lv+region%2C+chile#,4,3,60,22.5000,23.286262044390035
https://6002x.mitx.mit.edu/book/15,4,4,23,10.2500,7.595228765481656
https://6002x.mitx.mit.edu/wiki/view/SignalsandSystemsGroupResourcesComplexExponentials/,4,4,1463,589.0000,535.7056094535506
https://6002x.mitx.mit.edu/book-shifted/512,4,1,46,31.7500,17.977416388346796
https://6002x.mitx.mit.edu/book/468,4,1,1930,967.7500,962.2552610923985
https://6002x.mitx.mit.edu/book-shifted/247,3,24,62,48.3333,17.249798710580816
https://6002x.mitx.mit.edu/wiki/history/DonwloadLectureSlides//1,3,6,161,82.6667,63.28945848682508
https://6002x.mitx.mit.edu/wiki/revision_feed/2,3,0,9,3.0000,4.242640687119285
https://6002x.mitx.mit.edu/profile?loc_text=Greenville%2C+SC%2C+USA#,3,0,890,300.6667,416.75039158816503
https://6002x.mitx.mit.edu/book-shifted/0,3,1,5,3.3333,1.699673171197595
https://6002x.mitx.mit.edu/book-shifted/8,3,55,328,147.3333,127.76106170852249
https://6002x.mitx.mit.edu/profile?loc_text=Berlin%2C+Germany,3,5,16,12.3333,5.185449728701348
https://6002x.mitx.mit.edu/profile?loc_text=Lancaster%2C+Pennsylvania%2C+USA#,3,5,13,8.3333,3.39934634239519
https://6002x.mitx.mit.edu/profile?loc_text=Hong+Kong,3,11,256,106.0000,107.31573354670165
https://6002x.mitx.mit.edu/book-shifted/515,3,24,87,51.6667,26.284765338288427
https://extdeploy.mitx.mit.edu/wiki/view/InsidetheGate/,3,2,44,16.0000,19.79898987322333
https://6002x.mitx.mit.edu/book-shifted/25,3,0,3,2.0000,1.4142135623730951
https://6002x.mitx.mit.edu/profile?loc_text=%C3%9Abeda%2C+Ja%C3%A9n%2C+Spain#,3,1,13,6.6667,4.9216076867444665
https://6002x.mitx.mit.edu/wiki/view/lab/,3,7,20,13.6667,5.312459150169743
https://6002x.mitx.mit.edu/profile?lang_text=ingles#,3,6,10,8.3333,1.699673171197595
https://extdeploy.mitx.mit.edu/wiki/,3,23,1449,973.6667,672.2228466480112
https://6002x.mitx.mit.edu/profile?loc_text=Saudi+Arabia%2C+Abha,3,2,13,8.0000,4.546060565661952
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_13/#,3,1,2,1.6667,0.4714045207910317
https://6002x.mitx.mit.edu/book-shifted/980,3,14,2693,957.0000,1229.0638714078289
https://6002x.mitx.mit.edu/wiki/view/WikiEditing#,3,13,158,63.0000,67.20615051218651
https://6002x.mitx.mit.edu/profile?loc_text=Russia#,3,5,29,16.3333,9.843215373488935
https://6002x.mitx.mit.edu/wiki/view/stub,3,11,92,38.3333,37.95025984393549
https://6002x.mitx.mit.edu/book-shifted/325,3,11,105,46.0000,41.960298696108765
https://6002x.mitx.mit.edu/wiki/view_revision/1/BasicCircuitAnalysis/,3,1,108,38.0000,49.52440475832765
https://6002x.mitx.mit.edu/book/402,3,2,219,85.3333,95.47192722936354
https://6002x.mitx.mit.edu/profile?lang_text=Chinese+language#,3,9,63,33.6667,22.29100466306732
https://6002x.mitx.mit.edu/wiki/view_revision/3/Dividers/,3,8,22,13.0000,6.377042156569663
https://6002x.mitx.mit.edu/book-shifted/985,3,7,2216,744.0000,1040.8615021541852
https://6002x.mitx.mit.edu/book/480#,3,2,5,3.0000,1.4142135623730951
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_7/#,3,1,50,18.0000,22.642143596988927
https://6002x.mitx.mit.edu/book#42,3,0,565,376.6667,266.3435542469329
https://extdeploy.mitx.mit.edu/wiki/view/WikiEditing,3,3,41,19.6667,15.860503004493758
https://6002x.mitx.mit.edu/profile?loc_text=Burgbrohl%2C+Germany,3,0,20,7.0000,9.201449161228174
https://6002x.mitx.mit.edu/wiki/view/AuMatar6003Video6Notes,3,0,405,136.3333,189.9830401787369
https://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_2/Week_2_Tutorials/#calculator_div,3,0,6,3.0000,2.449489742783178
https://6002x.mitx.mit.edu/wiki/history/MOSFETLargeSignals//2,3,1,9,3.6667,3.7712361663282534
https://extdeploy.mitx.mit.edu/wiki/view/MidtermStudentSolutions,3,0,333,112.0000,156.27539793582355
https://6002x.mitx.mit.edu/book/21,3,3,160,55.6667,73.77593705869747
https://6002x.mitx.mit.edu/profile?lang_text=Deutsch#,3,3,30,12.6667,12.283683848458853
http://extprod-v1-002.a.m.i4x.org/courseware/,3,0,5,3.0000,2.160246899469287
https://extdeploy.mitx.mit.edu/book/70,3,1,5,2.6667,1.699673171197595
https://6002x.mitx.mit.edu/wiki/view/Decouplingcapacitor,3,0,674,224.6667,317.7266470131554
https://6002x.mitx.mit.edu/wiki/create/MOSFETAmplifiersSmallsignalmodels?wiki_article_name=MOSFET+Amplifiers+Small+signal+models,3,6,6,6.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=chandigarh#,3,12,12,12.0000,0
https://6002x.mitx.mit.edu/book/614,3,13,16,15.0000,1.4142135623730951
https://6002x.mitx.mit.edu/wiki/view_revision/2/Final_Exam/,3,3,4,3.3333,0.4714045207910317
http://6002x.mitx.mit.edu/courseware/6.002_Spring_2012/Week_1/Basic_Circuit_Analysis/?tencent-mtt-https,3,3,3,3.0000,0
https://6002x.mitx.mit.edu/profile?loc_text=Mumbai+%28BOMBAY%29%2C+INDIA#,3,3,27,13.0000,10.198039027185569
https://6002x.mitx.mit.edu/wiki/view/Midterm_Exam#,3,6,78,41.3333,29.408993333483707
https://6002x.mitx.mit.edu/wiki/history/StaffListing//4,3,4,1673,785.3333,685.5024110501404
https://6002x.mitx.mit.edu/wiki/view/CourseBugs#,3,21,444,302.3333,198.93438337524483
https://6002x.mitx.mit.edu/profile?lang_text=Eglish,3,8,207,140.6667,93.80949963741531
https://extdeploy.mitx.mit.edu/wiki/view/CourseBugs,3,8,1016,369.3333,458.3138177663375
https://6002x.mitx.mit.edu/wiki/view_revision/7/,3,6,77,31.0000,32.567877834864625
https://6002x.mitx.mit.edu/wiki/history/WorkedProblemsonTransientsinSecondOrderCircuits//4,3,1,6,4.3333,2.357022603955158
https://6002x.mitx.mit.edu/book/874,3,3,11,7.0000,3.265986323710904
https://6002x.mitx.mit.edu/book-shifted/351,3,8,57,36.0000,20.607442021431645
https://6002x.mitx.mit.edu/book/141,3,2,58,23.6667,24.55379581427053
https://6002x.mitx.mit.edu/profile?lang_text=Persian#,3,0,164,55.0000,77.07572034477957
https://6002x.mitx.mit.edu/book-shifted/960,3,1,581,194.6667,273.1792248486127
https://6002x.mitx.mit.edu/wiki/history/StaticDisciplineandBooleanLogic//2,3,4,33,23.3333,13.67073110293992
https://6002x.mitx.mit.edu/wiki/history/CalculatingVoltageDrop//3,3,2,24,9.6667,10.143416036468626
https://6002x.mitx.mit.edu/book-shifted/31,3,126,1283,555.6667,517.1178675011035
https://extdeploy.mitx.mit.edu/courseware/6.002_Spring_2012/Overview/Circuit_Sandbox/#,3,2,173,61.0000,79.23383115816122
